ID,PRE,MID,SEMI,FINAL,AVERAGE,REMARKS
9077,0,0,0,0,0,NONE
9078,0,0,0,0,0,NONE
9079,0,0,0,0,0,NONE
9080,0,0,0,0,0,NONE
9081,0,0,0,0,0,NONE
9082,0,0,0,0,0,NONE
9083,0,0,0,0,0,NONE
9084,0,0,0,0,0,NONE
9085,0,0,0,0,0,NONE
9086,0,0,0,0,0,NONE
9087,0,0,0,0,0,NONE
9088,0,0,0,0,0,NONE
9089,0,0,0,0,0,NONE
9090,0,0,0,0,0,NONE
9091,0,0,0,0,0,NONE
9092,0,0,0,0,0,NONE
9093,0,0,0,0,0,NONE
9094,0,0,0,0,0,NONE
9095,0,0,0,0,0,NONE
9096,0,0,0,0,0,NONE
9097,0,0,0,0,0,NONE
9098,0,0,0,0,0,NONE
9099,0,0,0,0,0,NONE
9100,0,0,0,0,0,NONE
9101,0,0,0,0,0,NONE
9102,0,0,0,0,0,NONE
9103,0,0,0,0,0,NONE
9104,0,0,0,0,0,NONE
9105,0,0,0,0,0,NONE
9106,0,0,0,0,0,NONE
9107,0,0,0,0,0,NONE
9108,0,0,0,0,0,NONE
9109,0,0,0,0,0,NONE
9110,0,0,0,0,0,NONE
9111,0,0,0,0,0,NONE
9112,0,0,0,0,0,NONE
9113,0,0,0,0,0,NONE
9114,0,0,0,0,0,NONE
9115,0,0,0,0,0,NONE
9116,0,0,0,0,0,NONE
9117,0,0,0,0,0,NONE
9118,0,0,0,0,0,NONE
9119,0,0,0,0,0,NONE
9120,0,0,0,0,0,NONE
9121,0,0,0,0,0,NONE
9122,0,0,0,0,0,NONE
9123,0,0,0,0,0,NONE
9124,0,0,0,0,0,NONE
9125,0,0,0,0,0,NONE
9126,0,0,0,0,0,NONE
9127,0,0,0,0,0,NONE
9128,0,0,0,0,0,NONE
9129,0,0,0,0,0,NONE
9130,0,0,0,0,0,NONE
9131,0,0,0,0,0,NONE
9132,0,0,0,0,0,NONE
9133,0,0,0,0,0,NONE
9134,0,0,0,0,0,NONE
9135,0,0,0,0,0,NONE
9136,0,0,0,0,0,NONE
9137,0,0,0,0,0,NONE
9138,0,0,0,0,0,NONE
9139,0,0,0,0,0,NONE
9140,0,0,0,0,0,NONE
9141,0,0,0,0,0,NONE
9142,0,0,0,0,0,NONE
9143,0,0,0,0,0,NONE
9144,0,0,0,0,0,NONE
9145,0,0,0,0,0,NONE
9146,0,0,0,0,0,NONE
9147,0,0,0,0,0,NONE
9148,0,0,0,0,0,NONE
9149,0,0,0,0,0,NONE
9150,0,0,0,0,0,NONE
9151,0,0,0,0,0,NONE
9152,0,0,0,0,0,NONE
9153,0,0,0,0,0,NONE
9154,0,0,0,0,0,NONE
9155,0,0,0,0,0,NONE
9156,0,0,0,0,0,NONE
9157,0,0,0,0,0,NONE
9158,0,0,0,0,0,NONE
9159,0,0,0,0,0,NONE
9160,0,0,0,0,0,NONE
9161,0,0,0,0,0,NONE
9162,0,0,0,0,0,NONE
9163,0,0,0,0,0,NONE
9164,0,0,0,0,0,NONE
9165,0,0,0,0,0,NONE
9166,0,0,0,0,0,NONE
9167,0,0,0,0,0,NONE
9168,0,0,0,0,0,NONE
9169,0,0,0,0,0,NONE
9170,0,0,0,0,0,NONE
9171,0,0,0,0,0,NONE
9172,0,0,0,0,0,NONE
9173,0,0,0,0,0,NONE
9174,0,0,0,0,0,NONE
9175,0,0,0,0,0,NONE
9176,0,0,0,0,0,NONE
9177,0,0,0,0,0,NONE
9178,0,0,0,0,0,NONE
9179,0,0,0,0,0,NONE
9180,0,0,0,0,0,NONE
9181,0,0,0,0,0,NONE
9182,0,0,0,0,0,NONE
9183,0,0,0,0,0,NONE
9184,0,0,0,0,0,NONE
9185,0,0,0,0,0,NONE
9186,0,0,0,0,0,NONE
9187,0,0,0,0,0,NONE
9188,0,0,0,0,0,NONE
9189,0,0,0,0,0,NONE
9190,0,0,0,0,0,NONE
9191,0,0,0,0,0,NONE
9192,0,0,0,0,0,NONE
9193,0,0,0,0,0,NONE
9194,0,0,0,0,0,NONE
9195,0,0,0,0,0,NONE
9196,0,0,0,0,0,NONE
9197,0,0,0,0,0,NONE
9198,0,0,0,0,0,NONE
9199,0,0,0,0,0,NONE
9200,0,0,0,0,0,NONE
9201,0,0,0,0,0,NONE
9202,0,0,0,0,0,NONE
9203,0,0,0,0,0,NONE
9204,0,0,0,0,0,NONE
9205,0,0,0,0,0,NONE
9206,0,0,0,0,0,NONE
9207,0,0,0,0,0,NONE
9208,0,0,0,0,0,NONE
9209,0,0,0,0,0,NONE
9210,0,0,0,0,0,NONE
9211,0,0,0,0,0,NONE
9212,0,0,0,0,0,NONE
9213,0,0,0,0,0,NONE
9214,0,0,0,0,0,NONE
9215,0,0,0,0,0,NONE
9216,0,0,0,0,0,NONE
9217,0,0,0,0,0,NONE
9218,0,0,0,0,0,NONE
9219,0,0,0,0,0,NONE
9220,0,0,0,0,0,NONE
9221,0,0,0,0,0,NONE
9222,0,0,0,0,0,NONE
9223,0,0,0,0,0,NONE
9224,0,0,0,0,0,NONE
9225,0,0,0,0,0,NONE
9226,0,0,0,0,0,NONE
9227,0,0,0,0,0,NONE
9228,0,0,0,0,0,NONE
9229,0,0,0,0,0,NONE
9230,0,0,0,0,0,NONE
9231,0,0,0,0,0,NONE
9232,0,0,0,0,0,NONE
9233,0,0,0,0,0,NONE
9234,0,0,0,0,0,NONE
9235,0,0,0,0,0,NONE
9236,0,0,0,0,0,NONE
9237,0,0,0,0,0,NONE
9238,0,0,0,0,0,NONE
9239,0,0,0,0,0,NONE
9240,0,0,0,0,0,NONE
9241,0,0,0,0,0,NONE
9242,0,0,0,0,0,NONE
9243,0,0,0,0,0,NONE
9244,0,0,0,0,0,NONE
9245,0,0,0,0,0,NONE
9246,0,0,0,0,0,NONE
9247,0,0,0,0,0,NONE
9248,0,0,0,0,0,NONE
9249,0,0,0,0,0,NONE
9250,0,0,0,0,0,NONE
9251,0,0,0,0,0,NONE
9252,0,0,0,0,0,NONE
9253,0,0,0,0,0,NONE
9254,0,0,0,0,0,NONE
9255,0,0,0,0,0,NONE
9256,0,0,0,0,0,NONE
9257,0,0,0,0,0,NONE
9258,0,0,0,0,0,NONE
9259,0,0,0,0,0,NONE
9260,0,0,0,0,0,NONE
9261,0,0,0,0,0,NONE
9262,0,0,0,0,0,NONE
9263,0,0,0,0,0,NONE
9264,0,0,0,0,0,NONE
9265,0,0,0,0,0,NONE
9266,0,0,0,0,0,NONE
9267,0,0,0,0,0,NONE
9268,0,0,0,0,0,NONE
9269,0,0,0,0,0,NONE
9270,0,0,0,0,0,NONE
9271,0,0,0,0,0,NONE
9272,0,0,0,0,0,NONE
9273,0,0,0,0,0,NONE
9274,0,0,0,0,0,NONE
9275,0,0,0,0,0,NONE
9276,0,0,0,0,0,NONE
9277,0,0,0,0,0,NONE
9278,0,0,0,0,0,NONE
9279,0,0,0,0,0,NONE
9280,0,0,0,0,0,NONE
9281,0,0,0,0,0,NONE
9282,0,0,0,0,0,NONE
9283,0,0,0,0,0,NONE
9284,0,0,0,0,0,NONE
9285,0,0,0,0,0,NONE
9286,0,0,0,0,0,NONE
9287,0,0,0,0,0,NONE
9288,0,0,0,0,0,NONE
9289,0,0,0,0,0,NONE
9290,0,0,0,0,0,NONE
9291,0,0,0,0,0,NONE
9292,0,0,0,0,0,NONE
9293,0,0,0,0,0,NONE
9294,0,0,0,0,0,NONE
9295,0,0,0,0,0,NONE
9296,0,0,0,0,0,NONE
9297,0,0,0,0,0,NONE
9298,0,0,0,0,0,NONE
9299,0,0,0,0,0,NONE
9300,0,0,0,0,0,NONE
9301,0,0,0,0,0,NONE
9302,0,0,0,0,0,NONE
9303,0,0,0,0,0,NONE
9304,0,0,0,0,0,NONE
9305,0,0,0,0,0,NONE
9306,0,0,0,0,0,NONE
9307,0,0,0,0,0,NONE
9308,0,0,0,0,0,NONE
9309,0,0,0,0,0,NONE
9310,0,0,0,0,0,NONE
9311,0,0,0,0,0,NONE
9312,0,0,0,0,0,NONE
9313,0,0,0,0,0,NONE
9314,0,0,0,0,0,NONE
9315,0,0,0,0,0,NONE
9316,0,0,0,0,0,NONE
9317,0,0,0,0,0,NONE
9318,0,0,0,0,0,NONE
9319,0,0,0,0,0,NONE
9320,0,0,0,0,0,NONE
9321,0,0,0,0,0,NONE
9322,0,0,0,0,0,NONE
9323,0,0,0,0,0,NONE
9324,0,0,0,0,0,NONE
9325,0,0,0,0,0,NONE
9326,0,0,0,0,0,NONE
9327,0,0,0,0,0,NONE
9328,0,0,0,0,0,NONE
9329,0,0,0,0,0,NONE
9330,0,0,0,0,0,NONE
9331,0,0,0,0,0,NONE
9332,0,0,0,0,0,NONE
9333,0,0,0,0,0,NONE
9334,0,0,0,0,0,NONE
9335,0,0,0,0,0,NONE
9336,0,0,0,0,0,NONE
9337,0,0,0,0,0,NONE
9338,0,0,0,0,0,NONE
9339,0,0,0,0,0,NONE
9340,0,0,0,0,0,NONE
9341,0,0,0,0,0,NONE
9342,0,0,0,0,0,NONE
9343,0,0,0,0,0,NONE
9344,0,0,0,0,0,NONE
9345,0,0,0,0,0,NONE
9346,0,0,0,0,0,NONE
9347,0,0,0,0,0,NONE
9348,0,0,0,0,0,NONE
9349,0,0,0,0,0,NONE
9350,0,0,0,0,0,NONE
9351,0,0,0,0,0,NONE
9352,0,0,0,0,0,NONE
9353,0,0,0,0,0,NONE
9354,0,0,0,0,0,NONE
9355,0,0,0,0,0,NONE
9356,0,0,0,0,0,NONE
9357,0,0,0,0,0,NONE
9358,0,0,0,0,0,NONE
9359,0,0,0,0,0,NONE
9360,0,0,0,0,0,NONE
9361,0,0,0,0,0,NONE
9362,0,0,0,0,0,NONE
9363,0,0,0,0,0,NONE
9364,0,0,0,0,0,NONE
9365,0,0,0,0,0,NONE
9366,0,0,0,0,0,NONE
9367,0,0,0,0,0,NONE
9368,0,0,0,0,0,NONE
9369,0,0,0,0,0,NONE
9370,0,0,0,0,0,NONE
9371,0,0,0,0,0,NONE
9372,0,0,0,0,0,NONE
9373,0,0,0,0,0,NONE
9374,0,0,0,0,0,NONE
9375,0,0,0,0,0,NONE
9376,0,0,0,0,0,NONE
9377,0,0,0,0,0,NONE
9378,0,0,0,0,0,NONE
9379,0,0,0,0,0,NONE
9380,0,0,0,0,0,NONE
9381,0,0,0,0,0,NONE
9382,0,0,0,0,0,NONE
9383,0,0,0,0,0,NONE
9384,0,0,0,0,0,NONE
9385,0,0,0,0,0,NONE
9386,0,0,0,0,0,NONE
9387,0,0,0,0,0,NONE
9388,0,0,0,0,0,NONE
9389,0,0,0,0,0,NONE
9390,0,0,0,0,0,NONE
9391,0,0,0,0,0,NONE
9392,0,0,0,0,0,NONE
9393,0,0,0,0,0,NONE
9394,0,0,0,0,0,NONE
9395,0,0,0,0,0,NONE
9396,0,0,0,0,0,NONE
9397,0,0,0,0,0,NONE
9398,0,0,0,0,0,NONE
9399,0,0,0,0,0,NONE
9400,0,0,0,0,0,NONE
9401,0,0,0,0,0,NONE
9402,0,0,0,0,0,NONE
9403,0,0,0,0,0,NONE
9404,0,0,0,0,0,NONE
9405,0,0,0,0,0,NONE
9406,0,0,0,0,0,NONE
9407,0,0,0,0,0,NONE
9408,0,0,0,0,0,NONE
9409,0,0,0,0,0,NONE
9410,0,0,0,0,0,NONE
9411,0,0,0,0,0,NONE
9412,0,0,0,0,0,NONE
9413,0,0,0,0,0,NONE
9414,0,0,0,0,0,NONE
9415,0,0,0,0,0,NONE
9416,0,0,0,0,0,NONE
9417,0,0,0,0,0,NONE
9418,0,0,0,0,0,NONE
9419,0,0,0,0,0,NONE
9420,0,0,0,0,0,NONE
9421,0,0,0,0,0,NONE
9422,0,0,0,0,0,NONE
9423,0,0,0,0,0,NONE
9424,0,0,0,0,0,NONE
9425,0,0,0,0,0,NONE
9426,0,0,0,0,0,NONE
9427,0,0,0,0,0,NONE
9428,0,0,0,0,0,NONE
9429,0,0,0,0,0,NONE
9430,0,0,0,0,0,NONE
9431,0,0,0,0,0,NONE
9432,0,0,0,0,0,NONE
9433,0,0,0,0,0,NONE
9434,0,0,0,0,0,NONE
9435,0,0,0,0,0,NONE
9436,0,0,0,0,0,NONE
9437,0,0,0,0,0,NONE
9438,0,0,0,0,0,NONE
9439,0,0,0,0,0,NONE
9440,0,0,0,0,0,NONE
9441,0,0,0,0,0,NONE
9442,0,0,0,0,0,NONE
9443,0,0,0,0,0,NONE
9444,0,0,0,0,0,NONE
9445,0,0,0,0,0,NONE
9446,0,0,0,0,0,NONE
9447,0,0,0,0,0,NONE
9448,0,0,0,0,0,NONE
9449,0,0,0,0,0,NONE
9450,0,0,0,0,0,NONE
9451,0,0,0,0,0,NONE
9452,0,0,0,0,0,NONE
9453,0,0,0,0,0,NONE
9454,0,0,0,0,0,NONE
9455,0,0,0,0,0,NONE
9456,0,0,0,0,0,NONE
9457,0,0,0,0,0,NONE
9458,0,0,0,0,0,NONE
9459,0,0,0,0,0,NONE
9460,0,0,0,0,0,NONE
9461,0,0,0,0,0,NONE
9462,0,0,0,0,0,NONE
9463,0,0,0,0,0,NONE
9464,0,0,0,0,0,NONE
9465,0,0,0,0,0,NONE
9466,0,0,0,0,0,NONE
9467,0,0,0,0,0,NONE
9468,0,0,0,0,0,NONE
9469,0,0,0,0,0,NONE
9470,0,0,0,0,0,NONE
9471,0,0,0,0,0,NONE
9472,0,0,0,0,0,NONE
9473,0,0,0,0,0,NONE
9474,0,0,0,0,0,NONE
9475,0,0,0,0,0,NONE
9476,0,0,0,0,0,NONE
9477,0,0,0,0,0,NONE
9478,0,0,0,0,0,NONE
9479,0,0,0,0,0,NONE
9480,0,0,0,0,0,NONE
9481,0,0,0,0,0,NONE
9482,0,0,0,0,0,NONE
9483,0,0,0,0,0,NONE
9484,0,0,0,0,0,NONE
9485,0,0,0,0,0,NONE
9486,0,0,0,0,0,NONE
9487,0,0,0,0,0,NONE
9488,0,0,0,0,0,NONE
9489,0,0,0,0,0,NONE
9490,0,0,0,0,0,NONE
9491,0,0,0,0,0,NONE
9492,0,0,0,0,0,NONE
9493,0,0,0,0,0,NONE
9494,0,0,0,0,0,NONE
9495,0,0,0,0,0,NONE
9496,0,0,0,0,0,NONE
9497,0,0,0,0,0,NONE
9498,0,0,0,0,0,NONE
9499,0,0,0,0,0,NONE
9500,0,0,0,0,0,NONE
9501,0,0,0,0,0,NONE
9502,0,0,0,0,0,NONE
9503,0,0,0,0,0,NONE
9504,0,0,0,0,0,NONE
9505,0,0,0,0,0,NONE
9506,0,0,0,0,0,NONE
9507,0,0,0,0,0,NONE
9508,0,0,0,0,0,NONE
9509,0,0,0,0,0,NONE
9510,0,0,0,0,0,NONE
9511,0,0,0,0,0,NONE
9512,0,0,0,0,0,NONE
9513,0,0,0,0,0,NONE
9514,0,0,0,0,0,NONE
9515,0,0,0,0,0,NONE
9516,0,0,0,0,0,NONE
9517,0,0,0,0,0,NONE
9518,0,0,0,0,0,NONE
9519,0,0,0,0,0,NONE
9520,0,0,0,0,0,NONE
9521,0,0,0,0,0,NONE
9522,0,0,0,0,0,NONE
9523,0,0,0,0,0,NONE
9524,0,0,0,0,0,NONE
9525,0,0,0,0,0,NONE
9526,0,0,0,0,0,NONE
9527,0,0,0,0,0,NONE
9528,0,0,0,0,0,NONE
9529,0,0,0,0,0,NONE
9530,0,0,0,0,0,NONE
9531,0,0,0,0,0,NONE
9532,0,0,0,0,0,NONE
9533,0,0,0,0,0,NONE
9534,0,0,0,0,0,NONE
9535,0,0,0,0,0,NONE
9536,0,0,0,0,0,NONE
9537,0,0,0,0,0,NONE
9538,0,0,0,0,0,NONE
9539,0,0,0,0,0,NONE
9540,0,0,0,0,0,NONE
9541,0,0,0,0,0,NONE
9542,0,0,0,0,0,NONE
9543,0,0,0,0,0,NONE
9544,0,0,0,0,0,NONE
9545,0,0,0,0,0,NONE
9546,0,0,0,0,0,NONE
9547,0,0,0,0,0,NONE
9548,0,0,0,0,0,NONE
9549,0,0,0,0,0,NONE
9550,0,0,0,0,0,NONE
9551,0,0,0,0,0,NONE
9552,0,0,0,0,0,NONE
9553,0,0,0,0,0,NONE
9554,0,0,0,0,0,NONE
9555,0,0,0,0,0,NONE
9556,0,0,0,0,0,NONE
9557,0,0,0,0,0,NONE
9558,0,0,0,0,0,NONE
9559,0,0,0,0,0,NONE
9560,0,0,0,0,0,NONE
9561,0,0,0,0,0,NONE
9562,0,0,0,0,0,NONE
9563,0,0,0,0,0,NONE
9564,0,0,0,0,0,NONE
9565,0,0,0,0,0,NONE
9566,0,0,0,0,0,NONE
9567,0,0,0,0,0,NONE
9568,0,0,0,0,0,NONE
9569,0,0,0,0,0,NONE
9570,0,0,0,0,0,NONE
9571,0,0,0,0,0,NONE
9572,0,0,0,0,0,NONE
9573,0,0,0,0,0,NONE
9574,0,0,0,0,0,NONE
9575,0,0,0,0,0,NONE
9576,0,0,0,0,0,NONE
9577,0,0,0,0,0,NONE
9578,0,0,0,0,0,NONE
9579,0,0,0,0,0,NONE
9580,0,0,0,0,0,NONE
9581,0,0,0,0,0,NONE
9582,0,0,0,0,0,NONE
9583,0,0,0,0,0,NONE
9584,0,0,0,0,0,NONE
9585,0,0,0,0,0,NONE
9586,0,0,0,0,0,NONE
9587,0,0,0,0,0,NONE
9588,0,0,0,0,0,NONE
9589,0,0,0,0,0,NONE
9590,0,0,0,0,0,NONE
9591,0,0,0,0,0,NONE
9592,0,0,0,0,0,NONE
9593,0,0,0,0,0,NONE
9594,0,0,0,0,0,NONE
9595,0,0,0,0,0,NONE
9596,0,0,0,0,0,NONE
9597,0,0,0,0,0,NONE
9598,0,0,0,0,0,NONE
9599,0,0,0,0,0,NONE
9600,0,0,0,0,0,NONE
9601,0,0,0,0,0,NONE
9602,0,0,0,0,0,NONE
9603,0,0,0,0,0,NONE
9604,0,0,0,0,0,NONE
9605,0,0,0,0,0,NONE
9606,0,0,0,0,0,NONE
9607,0,0,0,0,0,NONE
9608,0,0,0,0,0,NONE
9609,0,0,0,0,0,NONE
9610,0,0,0,0,0,NONE
9611,0,0,0,0,0,NONE
9612,0,0,0,0,0,NONE
9613,0,0,0,0,0,NONE
9614,0,0,0,0,0,NONE
9615,0,0,0,0,0,NONE
9616,0,0,0,0,0,NONE
9617,0,0,0,0,0,NONE
9618,0,0,0,0,0,NONE
9619,0,0,0,0,0,NONE
9620,0,0,0,0,0,NONE
9621,0,0,0,0,0,NONE
9622,0,0,0,0,0,NONE
9623,0,0,0,0,0,NONE
9624,0,0,0,0,0,NONE
9625,0,0,0,0,0,NONE
9626,0,0,0,0,0,NONE
9627,0,0,0,0,0,NONE
9628,0,0,0,0,0,NONE
9629,0,0,0,0,0,NONE
9630,0,0,0,0,0,NONE
9631,0,0,0,0,0,NONE
9632,0,0,0,0,0,NONE
9633,0,0,0,0,0,NONE
9634,0,0,0,0,0,NONE
9635,0,0,0,0,0,NONE
9636,0,0,0,0,0,NONE
9637,0,0,0,0,0,NONE
9638,0,0,0,0,0,NONE
9639,0,0,0,0,0,NONE
9640,0,0,0,0,0,NONE
9641,0,0,0,0,0,NONE
9642,0,0,0,0,0,NONE
9643,0,0,0,0,0,NONE
9644,0,0,0,0,0,NONE
9645,0,0,0,0,0,NONE
9646,0,0,0,0,0,NONE
9647,0,0,0,0,0,NONE
9648,0,0,0,0,0,NONE
9649,0,0,0,0,0,NONE
9650,0,0,0,0,0,NONE
9651,0,0,0,0,0,NONE
9652,0,0,0,0,0,NONE
9653,0,0,0,0,0,NONE
9654,0,0,0,0,0,NONE
9655,0,0,0,0,0,NONE
9656,0,0,0,0,0,NONE
9657,0,0,0,0,0,NONE
9658,0,0,0,0,0,NONE
9659,0,0,0,0,0,NONE
9660,0,0,0,0,0,NONE
9661,0,0,0,0,0,NONE
9662,0,0,0,0,0,NONE
9663,0,0,0,0,0,NONE
9664,0,0,0,0,0,NONE
9665,0,0,0,0,0,NONE
9666,0,0,0,0,0,NONE
9667,0,0,0,0,0,NONE
9668,0,0,0,0,0,NONE
9669,0,0,0,0,0,NONE
9670,0,0,0,0,0,NONE
9671,0,0,0,0,0,NONE
9672,0,0,0,0,0,NONE
9673,0,0,0,0,0,NONE
9674,0,0,0,0,0,NONE
9675,0,0,0,0,0,NONE
9676,0,0,0,0,0,NONE
9677,0,0,0,0,0,NONE
9678,0,0,0,0,0,NONE
9679,0,0,0,0,0,NONE
9680,0,0,0,0,0,NONE
9681,0,0,0,0,0,NONE
9682,0,0,0,0,0,NONE
9683,0,0,0,0,0,NONE
9684,0,0,0,0,0,NONE
9685,0,0,0,0,0,NONE
9686,0,0,0,0,0,NONE
9687,0,0,0,0,0,NONE
9688,0,0,0,0,0,NONE
9689,0,0,0,0,0,NONE
9690,0,0,0,0,0,NONE
9691,0,0,0,0,0,NONE
9692,0,0,0,0,0,NONE
9693,0,0,0,0,0,NONE
9694,0,0,0,0,0,NONE
9695,0,0,0,0,0,NONE
9696,0,0,0,0,0,NONE
9697,0,0,0,0,0,NONE
9698,0,0,0,0,0,NONE
9699,0,0,0,0,0,NONE
9700,0,0,0,0,0,NONE
9701,0,0,0,0,0,NONE
9702,0,0,0,0,0,NONE
9703,0,0,0,0,0,NONE
9704,0,0,0,0,0,NONE
9705,0,0,0,0,0,NONE
9706,0,0,0,0,0,NONE
9707,0,0,0,0,0,NONE
9708,0,0,0,0,0,NONE
9709,0,0,0,0,0,NONE
9710,0,0,0,0,0,NONE
9711,0,0,0,0,0,NONE
9712,0,0,0,0,0,NONE
9713,0,0,0,0,0,NONE
9714,0,0,0,0,0,NONE
9715,0,0,0,0,0,NONE
9716,0,0,0,0,0,NONE
9717,0,0,0,0,0,NONE
9718,0,0,0,0,0,NONE
9719,0,0,0,0,0,NONE
9720,0,0,0,0,0,NONE
9721,0,0,0,0,0,NONE
9722,0,0,0,0,0,NONE
9723,0,0,0,0,0,NONE
9724,0,0,0,0,0,NONE
9725,0,0,0,0,0,NONE
9726,0,0,0,0,0,NONE
9727,0,0,0,0,0,NONE
9728,0,0,0,0,0,NONE
9729,0,0,0,0,0,NONE
9730,0,0,0,0,0,NONE
9731,0,0,0,0,0,NONE
9732,0,0,0,0,0,NONE
9733,0,0,0,0,0,NONE
9734,0,0,0,0,0,NONE
9735,0,0,0,0,0,NONE
9736,0,0,0,0,0,NONE
9737,0,0,0,0,0,NONE
9738,0,0,0,0,0,NONE
9739,0,0,0,0,0,NONE
9740,0,0,0,0,0,NONE
9741,0,0,0,0,0,NONE
9742,0,0,0,0,0,NONE
9743,0,0,0,0,0,NONE
9744,0,0,0,0,0,NONE
9745,0,0,0,0,0,NONE
9746,0,0,0,0,0,NONE
9747,0,0,0,0,0,NONE
9748,0,0,0,0,0,NONE
9749,0,0,0,0,0,NONE
9750,0,0,0,0,0,NONE
9751,0,0,0,0,0,NONE
9752,0,0,0,0,0,NONE
9753,0,0,0,0,0,NONE
9754,0,0,0,0,0,NONE
9755,0,0,0,0,0,NONE
9756,0,0,0,0,0,NONE
9757,0,0,0,0,0,NONE
9758,0,0,0,0,0,NONE
9759,0,0,0,0,0,NONE
9760,0,0,0,0,0,NONE
9761,0,0,0,0,0,NONE
9762,0,0,0,0,0,NONE
9763,0,0,0,0,0,NONE
9764,0,0,0,0,0,NONE
9765,0,0,0,0,0,NONE
9766,0,0,0,0,0,NONE
9767,0,0,0,0,0,NONE
9768,0,0,0,0,0,NONE
9769,0,0,0,0,0,NONE
9770,0,0,0,0,0,NONE
9771,0,0,0,0,0,NONE
9772,0,0,0,0,0,NONE
9773,0,0,0,0,0,NONE
9774,0,0,0,0,0,NONE
9775,0,0,0,0,0,NONE
9776,0,0,0,0,0,NONE
9777,0,0,0,0,0,NONE
9778,0,0,0,0,0,NONE
9779,0,0,0,0,0,NONE
9780,0,0,0,0,0,NONE
9781,0,0,0,0,0,NONE
9782,0,0,0,0,0,NONE
9783,0,0,0,0,0,NONE
9784,0,0,0,0,0,NONE
9785,0,0,0,0,0,NONE
9786,0,0,0,0,0,NONE
9787,0,0,0,0,0,NONE
9788,0,0,0,0,0,NONE
9789,0,0,0,0,0,NONE
9790,0,0,0,0,0,NONE
9791,0,0,0,0,0,NONE
9792,0,0,0,0,0,NONE
9793,0,0,0,0,0,NONE
9794,0,0,0,0,0,NONE
9795,0,0,0,0,0,NONE
9796,0,0,0,0,0,NONE
9797,0,0,0,0,0,NONE
9798,0,0,0,0,0,NONE
9799,0,0,0,0,0,NONE
9800,0,0,0,0,0,NONE
9801,0,0,0,0,0,NONE
9802,0,0,0,0,0,NONE
9803,0,0,0,0,0,NONE
9804,0,0,0,0,0,NONE
9805,0,0,0,0,0,NONE
9806,0,0,0,0,0,NONE
9807,0,0,0,0,0,NONE
9808,0,0,0,0,0,NONE
9809,0,0,0,0,0,NONE
9810,0,0,0,0,0,NONE
9811,0,0,0,0,0,NONE
9812,0,0,0,0,0,NONE
9813,0,0,0,0,0,NONE
9814,0,0,0,0,0,NONE
9815,0,0,0,0,0,NONE
9816,0,0,0,0,0,NONE
9817,0,0,0,0,0,NONE
9818,0,0,0,0,0,NONE
9819,0,0,0,0,0,NONE
9820,0,0,0,0,0,NONE
9821,0,0,0,0,0,NONE
9822,0,0,0,0,0,NONE
9823,0,0,0,0,0,NONE
9824,0,0,0,0,0,NONE
9825,0,0,0,0,0,NONE
9826,0,0,0,0,0,NONE
9827,0,0,0,0,0,NONE
9828,0,0,0,0,0,NONE
9829,0,0,0,0,0,NONE
9830,0,0,0,0,0,NONE
9831,0,0,0,0,0,NONE
9832,0,0,0,0,0,NONE
9833,0,0,0,0,0,NONE
9834,0,0,0,0,0,NONE
9835,0,0,0,0,0,NONE
9836,0,0,0,0,0,NONE
9837,0,0,0,0,0,NONE
9838,0,0,0,0,0,NONE
9839,0,0,0,0,0,NONE
9840,0,0,0,0,0,NONE
9841,0,0,0,0,0,NONE
9842,0,0,0,0,0,NONE
9843,0,0,0,0,0,NONE
9844,0,0,0,0,0,NONE
9845,0,0,0,0,0,NONE
9846,0,0,0,0,0,NONE
9847,0,0,0,0,0,NONE
9848,0,0,0,0,0,NONE
9849,0,0,0,0,0,NONE
9850,0,0,0,0,0,NONE
9851,0,0,0,0,0,NONE
9852,0,0,0,0,0,NONE
9853,0,0,0,0,0,NONE
9854,0,0,0,0,0,NONE
9855,0,0,0,0,0,NONE
9856,0,0,0,0,0,NONE
9857,0,0,0,0,0,NONE
9858,0,0,0,0,0,NONE
9859,0,0,0,0,0,NONE
9860,0,0,0,0,0,NONE
9861,0,0,0,0,0,NONE
9862,0,0,0,0,0,NONE
9863,0,0,0,0,0,NONE
9864,0,0,0,0,0,NONE
9865,0,0,0,0,0,NONE
9866,0,0,0,0,0,NONE
9867,0,0,0,0,0,NONE
9868,0,0,0,0,0,NONE
9869,0,0,0,0,0,NONE
9870,0,0,0,0,0,NONE
9871,0,0,0,0,0,NONE
9872,0,0,0,0,0,NONE
9873,0,0,0,0,0,NONE
9874,0,0,0,0,0,NONE
9875,0,0,0,0,0,NONE
9876,0,0,0,0,0,NONE
9877,0,0,0,0,0,NONE
9878,0,0,0,0,0,NONE
9879,0,0,0,0,0,NONE
9880,0,0,0,0,0,NONE
9881,0,0,0,0,0,NONE
9882,0,0,0,0,0,NONE
9883,0,0,0,0,0,NONE
9884,0,0,0,0,0,NONE
9885,0,0,0,0,0,NONE
9886,0,0,0,0,0,NONE
9887,0,0,0,0,0,NONE
9888,0,0,0,0,0,NONE
9889,0,0,0,0,0,NONE
9890,0,0,0,0,0,NONE
9891,0,0,0,0,0,NONE
9892,0,0,0,0,0,NONE
9893,0,0,0,0,0,NONE
9894,0,0,0,0,0,NONE
9895,0,0,0,0,0,NONE
9896,0,0,0,0,0,NONE
9897,0,0,0,0,0,NONE
